Date,Nation,Metric,Cases
22/12/2020,England,CasesByDate,32288
22/12/2020,Northern Ireland,CasesByDate,439
23/12/2020,Northern Ireland,CasesByDate,787
23/12/2020,Scotland,CasesByDate,1190
23/12/2020,England,CasesByDate,34247
23/12/2020,Wales,CasesByDate,3013
24/12/2020,England,CasesByDate,35561
24/12/2020,Wales,CasesByDate,2161
24/12/2020,Scotland,CasesByDate,1314
24/12/2020,Northern Ireland,CasesByDate,841
25/12/2020,Northern Ireland,CasesByDate,0
25/12/2020,Scotland,CasesByDate,1165
25/12/2020,England,CasesByDate,31560
25/12/2020,Wales,CasesByDate,0
26/12/2020,Wales,CasesByDate,2237
26/12/2020,Scotland,CasesByDate,1149
26/12/2020,England,CasesByDate,31307
26/12/2020,Northern Ireland,CasesByDate,998
27/12/2020,Northern Ireland,CasesByDate,0
27/12/2020,Wales,CasesByDate,4142
27/12/2020,England,CasesByDate,25619
27/12/2020,Scotland,CasesByDate,740
28/12/2020,Scotland,CasesByDate,967
28/12/2020,Wales,CasesByDate,2273
28/12/2020,England,CasesByDate,36511
28/12/2020,Northern Ireland,CasesByDate,1634
29/12/2020,Northern Ireland,CasesByDate,1566
29/12/2020,Wales,CasesByDate,2510
29/12/2020,England,CasesByDate,47164
29/12/2020,Scotland,CasesByDate,1895
30/12/2020,Scotland,CasesByDate,2045
30/12/2020,England,CasesByDate,43554
30/12/2020,Wales,CasesByDate,2281
30/12/2020,Northern Ireland,CasesByDate,2143
31/12/2020,Northern Ireland,CasesByDate,1929
31/12/2020,Wales,CasesByDate,1831
31/12/2020,Scotland,CasesByDate,2622
31/12/2020,England,CasesByDate,49510
01/01/2021,Scotland,CasesByDate,2539
01/01/2021,England,CasesByDate,50746
01/01/2021,Wales,CasesByDate,0
01/01/2021,Northern Ireland,CasesByDate,0
02/01/2021,Northern Ireland,CasesByDate,3576
02/01/2021,Wales,CasesByDate,2764
02/01/2021,England,CasesByDate,49248
02/01/2021,Scotland,CasesByDate,2137
03/01/2021,Wales,CasesByDate,4011
03/01/2021,Scotland,CasesByDate,2464
03/01/2021,England,CasesByDate,46853
03/01/2021,Northern Ireland,CasesByDate,1662
04/01/2021,Northern Ireland,CasesByDate,1801
04/01/2021,Wales,CasesByDate,1898
04/01/2021,Scotland,CasesByDate,1905
04/01/2021,England,CasesByDate,53180
05/01/2021,Wales,CasesByDate,2069
05/01/2021,England,CasesByDate,54940
05/01/2021,Scotland,CasesByDate,2529
05/01/2021,Northern Ireland,CasesByDate,1378
06/01/2021,Northern Ireland,CasesByDate,1985
06/01/2021,England,CasesByDate,56060
06/01/2021,Wales,CasesByDate,2238
06/01/2021,Scotland,CasesByDate,2039
07/01/2021,Wales,CasesByDate,1718
07/01/2021,Scotland,CasesByDate,2649
07/01/2021,England,CasesByDate,46841
07/01/2021,Northern Ireland,CasesByDate,1410
08/01/2021,Northern Ireland,CasesByDate,1500
08/01/2021,Scotland,CasesByDate,2309
08/01/2021,England,CasesByDate,61757
08/01/2021,Wales,CasesByDate,2487
09/01/2021,Scotland,CasesByDate,1865
09/01/2021,England,CasesByDate,54257
09/01/2021,Wales,CasesByDate,2373
09/01/2021,Northern Ireland,CasesByDate,1442
10/01/2021,Northern Ireland,CasesByDate,1112
10/01/2021,Wales,CasesByDate,1660
10/01/2021,England,CasesByDate,50291
10/01/2021,Scotland,CasesByDate,1877
11/01/2021,England,CasesByDate,41835
11/01/2021,Scotland,CasesByDate,1782
11/01/2021,Wales,CasesByDate,1793
11/01/2021,Northern Ireland,CasesByDate,759
12/01/2021,Northern Ireland,CasesByDate,1205
12/01/2021,England,CasesByDate,41121
12/01/2021,Scotland,CasesByDate,1875
12/01/2021,Wales,CasesByDate,1332
13/01/2021,England,CasesByDate,42898
13/01/2021,Wales,CasesByDate,1533
13/01/2021,Scotland,CasesByDate,1949
13/01/2021,Northern Ireland,CasesByDate,1145
14/01/2021,Northern Ireland,CasesByDate,973
14/01/2021,Scotland,CasesByDate,1707
14/01/2021,England,CasesByDate,44358
14/01/2021,Wales,CasesByDate,1644
15/01/2021,Wales,CasesByDate,1808
15/01/2021,England,CasesByDate,50741
15/01/2021,Scotland,CasesByDate,2160
15/01/2021,Northern Ireland,CasesByDate,1052
16/01/2021,Northern Ireland,CasesByDate,705
16/01/2021,Wales,CasesByDate,1129
16/01/2021,England,CasesByDate,37759
16/01/2021,Scotland,CasesByDate,1753
17/01/2021,England,CasesByDate,35263
17/01/2021,Scotland,CasesByDate,1341
17/01/2021,Wales,CasesByDate,1172
17/01/2021,Northern Ireland,CasesByDate,822
18/01/2021,Northern Ireland,CasesByDate,640
18/01/2021,Wales,CasesByDate,1332
18/01/2021,Scotland,CasesByDate,1429
18/01/2021,England,CasesByDate,34134
19/01/2021,Scotland,CasesByDate,1165
19/01/2021,Wales,CasesByDate,1106
19/01/2021,England,CasesByDate,30371
19/01/2021,Northern Ireland,CasesByDate,713
20/01/2021,Northern Ireland,CasesByDate,905
20/01/2021,England,CasesByDate,35061
20/01/2021,Wales,CasesByDate,1283
20/01/2021,Scotland,CasesByDate,1656
21/01/2021,Wales,CasesByDate,1153
21/01/2021,Scotland,CasesByDate,1636
21/01/2021,England,CasesByDate,34371
21/01/2021,Northern Ireland,CasesByDate,732
22/01/2021,Northern Ireland,CasesByDate,865
22/01/2021,Scotland,CasesByDate,1480
22/01/2021,England,CasesByDate,37115
22/01/2021,Wales,CasesByDate,801
23/01/2021,Scotland,CasesByDate,1307
23/01/2021,Wales,CasesByDate,1079
23/01/2021,England,CasesByDate,30496
23/01/2021,Northern Ireland,CasesByDate,670
24/01/2021,Northern Ireland,CasesByDate,433
24/01/2021,Scotland,CasesByDate,1195
24/01/2021,England,CasesByDate,27580
24/01/2021,Wales,CasesByDate,796
25/01/2021,England,CasesByDate,20149
25/01/2021,Scotland,CasesByDate,752
25/01/2021,Wales,CasesByDate,872
25/01/2021,Northern Ireland,CasesByDate,422
26/01/2021,Northern Ireland,CasesByDate,550
26/01/2021,Scotland,CasesByDate,1049
26/01/2021,Wales,CasesByDate,570
26/01/2021,England,CasesByDate,17920
27/01/2021,Wales,CasesByDate,537
27/01/2021,Scotland,CasesByDate,1330
27/01/2021,England,CasesByDate,22914
27/01/2021,Northern Ireland,CasesByDate,527
28/01/2021,Northern Ireland,CasesByDate,592
28/01/2021,Scotland,CasesByDate,1201
28/01/2021,Wales,CasesByDate,705
28/01/2021,England,CasesByDate,26182
29/01/2021,England,CasesByDate,26709
29/01/2021,Scotland,CasesByDate,1155
29/01/2021,Wales,CasesByDate,546
29/01/2021,Northern Ireland,CasesByDate,669
30/01/2021,Northern Ireland,CasesByDate,455
30/01/2021,England,CasesByDate,21089
30/01/2021,Wales,CasesByDate,737
30/01/2021,Scotland,CasesByDate,994
31/01/2021,Wales,CasesByDate,605
31/01/2021,Scotland,CasesByDate,1003
31/01/2021,England,CasesByDate,19054
31/01/2021,Northern Ireland,CasesByDate,426
01/02/2021,Northern Ireland,CasesByDate,314
01/02/2021,Wales,CasesByDate,630
01/02/2021,Scotland,CasesByDate,848
01/02/2021,England,CasesByDate,16815
02/02/2021,Scotland,CasesByDate,758
02/02/2021,England,CasesByDate,15021
02/02/2021,Wales,CasesByDate,614
02/02/2021,Northern Ireland,CasesByDate,447
03/02/2021,Northern Ireland,CasesByDate,504
03/02/2021,England,CasesByDate,17265
03/02/2021,Scotland,CasesByDate,978
03/02/2021,Wales,CasesByDate,455
04/02/2021,England,CasesByDate,18529
04/02/2021,Wales,CasesByDate,544
04/02/2021,Scotland,CasesByDate,1149
04/02/2021,Northern Ireland,CasesByDate,412
05/02/2021,Northern Ireland,CasesByDate,506
05/02/2021,Wales,CasesByDate,399
05/02/2021,England,CasesByDate,17314
05/02/2021,Scotland,CasesByDate,895
06/02/2021,England,CasesByDate,16302
06/02/2021,Wales,CasesByDate,675
06/02/2021,Scotland,CasesByDate,895
06/02/2021,Northern Ireland,CasesByDate,390
07/02/2021,Northern Ireland,CasesByDate,334
07/02/2021,Wales,CasesByDate,461
07/02/2021,England,CasesByDate,14466
07/02/2021,Scotland,CasesByDate,584
08/02/2021,England,CasesByDate,12270
08/02/2021,Wales,CasesByDate,610
08/02/2021,Scotland,CasesByDate,928
08/02/2021,Northern Ireland,CasesByDate,296
09/02/2021,Northern Ireland,CasesByDate,275
09/02/2021,Scotland,CasesByDate,822
09/02/2021,Wales,CasesByDate,351
09/02/2021,England,CasesByDate,10916
10/02/2021,England,CasesByDate,11551
10/02/2021,Wales,CasesByDate,323
10/02/2021,Scotland,CasesByDate,803
10/02/2021,Northern Ireland,CasesByDate,336
11/02/2021,Northern Ireland,CasesByDate,253
11/02/2021,Scotland,CasesByDate,830
11/02/2021,Wales,CasesByDate,410
11/02/2021,England,CasesByDate,12001
12/02/2021,Scotland,CasesByDate,830
12/02/2021,England,CasesByDate,13299
12/02/2021,Wales,CasesByDate,608
12/02/2021,Northern Ireland,CasesByDate,407
13/02/2021,Northern Ireland,CasesByDate,303
13/02/2021,Scotland,CasesByDate,908
13/02/2021,England,CasesByDate,11697
13/02/2021,Wales,CasesByDate,400
14/02/2021,England,CasesByDate,9499
14/02/2021,Wales,CasesByDate,394
14/02/2021,Scotland,CasesByDate,903
14/02/2021,Northern Ireland,CasesByDate,176
15/02/2021,Northern Ireland,CasesByDate,234
15/02/2021,Wales,CasesByDate,363
15/02/2021,England,CasesByDate,8609
15/02/2021,Scotland,CasesByDate,559
16/02/2021,England,CasesByDate,9236
16/02/2021,Scotland,CasesByDate,773
16/02/2021,Wales,CasesByDate,275
16/02/2021,Northern Ireland,CasesByDate,341
17/02/2021,Northern Ireland,CasesByDate,297
17/02/2021,England,CasesByDate,10926
17/02/2021,Scotland,CasesByDate,1121
17/02/2021,Wales,CasesByDate,374
18/02/2021,England,CasesByDate,10740
18/02/2021,Wales,CasesByDate,290
18/02/2021,Scotland,CasesByDate,685
18/02/2021,Northern Ireland,CasesByDate,342
19/02/2021,Northern Ireland,CasesByDate,313
19/02/2021,Scotland,CasesByDate,885
19/02/2021,England,CasesByDate,10296
19/02/2021,Wales,CasesByDate,533
20/02/2021,Wales,CasesByDate,363
20/02/2021,England,CasesByDate,8964
20/02/2021,Scotland,CasesByDate,803
20/02/2021,Northern Ireland,CasesByDate,276
21/02/2021,Northern Ireland,CasesByDate,263
21/02/2021,England,CasesByDate,8408
21/02/2021,Wales,CasesByDate,336
21/02/2021,Scotland,CasesByDate,827
22/02/2021,Wales,CasesByDate,319
22/02/2021,England,CasesByDate,9420
22/02/2021,Scotland,CasesByDate,715
22/02/2021,Northern Ireland,CasesByDate,187
23/02/2021,Northern Ireland,CasesByDate,225
23/02/2021,England,CasesByDate,7292
23/02/2021,Wales,CasesByDate,317
23/02/2021,Scotland,CasesByDate,655
24/02/2021,Wales,CasesByDate,236
24/02/2021,England,CasesByDate,8644
24/02/2021,Scotland,CasesByDate,798
24/02/2021,Northern Ireland,CasesByDate,260
25/02/2021,Northern Ireland,CasesByDate,281
25/02/2021,Scotland,CasesByDate,769
25/02/2021,England,CasesByDate,8623
25/02/2021,Wales,CasesByDate,312
26/02/2021,England,CasesByDate,7393
26/02/2021,Wales,CasesByDate,308
26/02/2021,Scotland,CasesByDate,581
26/02/2021,Northern Ireland,CasesByDate,241
27/02/2021,Northern Ireland,CasesByDate,184
27/02/2021,Wales,CasesByDate,198
27/02/2021,England,CasesByDate,6527
27/02/2021,Scotland,CasesByDate,525
28/02/2021,England,CasesByDate,5080
28/02/2021,Scotland,CasesByDate,572
28/02/2021,Wales,CasesByDate,247
28/02/2021,Northern Ireland,CasesByDate,136
01/03/2021,Northern Ireland,CasesByDate,138
01/03/2021,Scotland,CasesByDate,386
01/03/2021,England,CasesByDate,4738
01/03/2021,Wales,CasesByDate,193
02/03/2021,Wales,CasesByDate,170
02/03/2021,Scotland,CasesByDate,542
02/03/2021,England,CasesByDate,5530
02/03/2021,Northern Ireland,CasesByDate,149
03/03/2021,Northern Ireland,CasesByDate,226
03/03/2021,Scotland,CasesByDate,543
03/03/2021,Wales,CasesByDate,208
03/03/2021,England,CasesByDate,5408
04/03/2021,England,CasesByDate,5643
04/03/2021,Scotland,CasesByDate,500
04/03/2021,Wales,CasesByDate,267
04/03/2021,Northern Ireland,CasesByDate,163
05/03/2021,Northern Ireland,CasesByDate,166
05/03/2021,Scotland,CasesByDate,498
05/03/2021,England,CasesByDate,5053
05/03/2021,Wales,CasesByDate,230
06/03/2021,Scotland,CasesByDate,555
06/03/2021,England,CasesByDate,5118
06/03/2021,Wales,CasesByDate,195
06/03/2021,Northern Ireland,CasesByDate,172
07/03/2021,Northern Ireland,CasesByDate,138
07/03/2021,England,CasesByDate,4497
07/03/2021,Wales,CasesByDate,152
07/03/2021,Scotland,CasesByDate,390
08/03/2021,England,CasesByDate,3903
08/03/2021,Wales,CasesByDate,164
08/03/2021,Scotland,CasesByDate,501
08/03/2021,Northern Ireland,CasesByDate,144
09/03/2021,Northern Ireland,CasesByDate,240
09/03/2021,Scotland,CasesByDate,466
09/03/2021,Wales,CasesByDate,166
09/03/2021,England,CasesByDate,4894
10/03/2021,Scotland,CasesByDate,691
10/03/2021,England,CasesByDate,4863
10/03/2021,Wales,CasesByDate,225
10/03/2021,Northern Ireland,CasesByDate,147
11/03/2021,Northern Ireland,CasesByDate,223
11/03/2021,Scotland,CasesByDate,591
11/03/2021,England,CasesByDate,5744
11/03/2021,Wales,CasesByDate,195
12/03/2021,England,CasesByDate,5529
12/03/2021,Wales,CasesByDate,190
12/03/2021,Scotland,CasesByDate,682
12/03/2021,Northern Ireland,CasesByDate,208
13/03/2021,Northern Ireland,CasesByDate,146
13/03/2021,Scotland,CasesByDate,639
13/03/2021,England,CasesByDate,4539
13/03/2021,Wales,CasesByDate,210
14/03/2021,England,CasesByDate,3774
14/03/2021,Scotland,CasesByDate,484
14/03/2021,Wales,CasesByDate,217
14/03/2021,Northern Ireland,CasesByDate,143
15/03/2021,Northern Ireland,CasesByDate,121
15/03/2021,Scotland,CasesByDate,456
15/03/2021,Wales,CasesByDate,248
15/03/2021,England,CasesByDate,4264
16/03/2021,Wales,CasesByDate,142
16/03/2021,England,CasesByDate,4391
16/03/2021,Scotland,CasesByDate,597
16/03/2021,Northern Ireland,CasesByDate,164
17/03/2021,Northern Ireland,CasesByDate,161
17/03/2021,England,CasesByDate,4827
17/03/2021,Scotland,CasesByDate,625
17/03/2021,Wales,CasesByDate,145
18/03/2021,Wales,CasesByDate,297
18/03/2021,Scotland,CasesByDate,624
18/03/2021,England,CasesByDate,5213
18/03/2021,Northern Ireland,CasesByDate,169
19/03/2021,Northern Ireland,CasesByDate,137
19/03/2021,Wales,CasesByDate,201
19/03/2021,England,CasesByDate,3809
19/03/2021,Scotland,CasesByDate,655
20/03/2021,Wales,CasesByDate,208
20/03/2021,England,CasesByDate,4732
20/03/2021,Scotland,CasesByDate,488
20/03/2021,Northern Ireland,CasesByDate,159
21/03/2021,Northern Ireland,CasesByDate,125
21/03/2021,England,CasesByDate,4459
21/03/2021,Wales,CasesByDate,196
21/03/2021,Scotland,CasesByDate,532
22/03/2021,Wales,CasesByDate,150
22/03/2021,England,CasesByDate,4746
22/03/2021,Scotland,CasesByDate,359
22/03/2021,Northern Ireland,CasesByDate,87
23/03/2021,Northern Ireland,CasesByDate,174
23/03/2021,England,CasesByDate,4583
23/03/2021,Scotland,CasesByDate,495
23/03/2021,Wales,CasesByDate,127
24/03/2021,Wales,CasesByDate,159
24/03/2021,England,CasesByDate,4615
24/03/2021,Scotland,CasesByDate,692
24/03/2021,Northern Ireland,CasesByDate,139
25/03/2021,Northern Ireland,CasesByDate,183
25/03/2021,Wales,CasesByDate,227
25/03/2021,England,CasesByDate,5286
25/03/2021,Scotland,CasesByDate,701
26/03/2021,England,CasesByDate,5273
26/03/2021,Scotland,CasesByDate,543
26/03/2021,Wales,CasesByDate,190
26/03/2021,Northern Ireland,CasesByDate,181
27/03/2021,Northern Ireland,CasesByDate,138
27/03/2021,Wales,CasesByDate,201
27/03/2021,Scotland,CasesByDate,563
27/03/2021,England,CasesByDate,3813
28/03/2021,Scotland,CasesByDate,422
28/03/2021,Wales,CasesByDate,171
28/03/2021,England,CasesByDate,3153
28/03/2021,Northern Ireland,CasesByDate,116
29/03/2021,Northern Ireland,CasesByDate,65
29/03/2021,England,CasesByDate,4112
29/03/2021,Scotland,CasesByDate,352
29/03/2021,Wales,CasesByDate,125
30/03/2021,England,CasesByDate,3384
30/03/2021,Wales,CasesByDate,94
30/03/2021,Scotland,CasesByDate,411
30/03/2021,Northern Ireland,CasesByDate,151
31/03/2021,Northern Ireland,CasesByDate,123
31/03/2021,Wales,CasesByDate,60
31/03/2021,Scotland,CasesByDate,542
31/03/2021,England,CasesByDate,3327
01/04/2021,England,CasesByDate,3784
01/04/2021,Wales,CasesByDate,188
01/04/2021,Scotland,CasesByDate,400
01/04/2021,Northern Ireland,CasesByDate,107
02/04/2021,Northern Ireland,CasesByDate,107
02/04/2021,England,CasesByDate,2881
02/04/2021,Wales,CasesByDate,0
02/04/2021,Scotland,CasesByDate,414
03/04/2021,Wales,CasesByDate,95
03/04/2021,Scotland,CasesByDate,397
03/04/2021,England,CasesByDate,2847
03/04/2021,Northern Ireland,CasesByDate,84
04/04/2021,Northern Ireland,CasesByDate,0
04/04/2021,Scotland,CasesByDate,343
04/04/2021,England,CasesByDate,1954
04/04/2021,Wales,CasesByDate,0
05/04/2021,Scotland,CasesByDate,248
05/04/2021,Wales,CasesByDate,189
05/04/2021,England,CasesByDate,2236
05/04/2021,Northern Ireland,CasesByDate,89
06/04/2021,Northern Ireland,CasesByDate,57
06/04/2021,England,CasesByDate,1937
06/04/2021,Wales,CasesByDate,126
06/04/2021,Scotland,CasesByDate,259
07/04/2021,Wales,CasesByDate,82
07/04/2021,Scotland,CasesByDate,289
07/04/2021,England,CasesByDate,2304
07/04/2021,Northern Ireland,CasesByDate,88
08/04/2021,Northern Ireland,CasesByDate,98
08/04/2021,England,CasesByDate,2486
08/04/2021,Wales,CasesByDate,82
08/04/2021,Scotland,CasesByDate,364
09/04/2021,Scotland,CasesByDate,285
09/04/2021,Wales,CasesByDate,114
09/04/2021,England,CasesByDate,2638
09/04/2021,Northern Ireland,CasesByDate,113
10/04/2021,Northern Ireland,CasesByDate,146
10/04/2021,Wales,CasesByDate,130
10/04/2021,Scotland,CasesByDate,281
10/04/2021,England,CasesByDate,2032
11/04/2021,Scotland,CasesByDate,250
11/04/2021,Wales,CasesByDate,53
11/04/2021,England,CasesByDate,1338
11/04/2021,Northern Ireland,CasesByDate,89
12/04/2021,Northern Ireland,CasesByDate,97
12/04/2021,Wales,CasesByDate,50
12/04/2021,England,CasesByDate,3222
12/04/2021,Scotland,CasesByDate,199
13/04/2021,Scotland,CasesByDate,221
13/04/2021,England,CasesByDate,2070
13/04/2021,Wales,CasesByDate,69
13/04/2021,Northern Ireland,CasesByDate,112
14/04/2021,Northern Ireland,CasesByDate,97
14/04/2021,Scotland,CasesByDate,278
14/04/2021,England,CasesByDate,2054
14/04/2021,Wales,CasesByDate,62
15/04/2021,England,CasesByDate,2171
15/04/2021,Wales,CasesByDate,105
15/04/2021,Scotland,CasesByDate,237
15/04/2021,Northern Ireland,CasesByDate,159
16/04/2021,Northern Ireland,CasesByDate,119
16/04/2021,Scotland,CasesByDate,204
16/04/2021,England,CasesByDate,2225
16/04/2021,Wales,CasesByDate,48
17/04/2021,Wales,CasesByDate,0
17/04/2021,England,CasesByDate,1897
17/04/2021,Scotland,CasesByDate,210
17/04/2021,Northern Ireland,CasesByDate,99
18/04/2021,Northern Ireland,CasesByDate,82
18/04/2021,Scotland,CasesByDate,211
18/04/2021,Wales,CasesByDate,94
18/04/2021,England,CasesByDate,1495
19/04/2021,England,CasesByDate,2550
19/04/2021,Scotland,CasesByDate,232
19/04/2021,Wales,CasesByDate,102
19/04/2021,Northern Ireland,CasesByDate,79
20/04/2021,Northern Ireland,CasesByDate,124
20/04/2021,Scotland,CasesByDate,178
20/04/2021,England,CasesByDate,2169
20/04/2021,Wales,CasesByDate,53
21/04/2021,England,CasesByDate,1943
21/04/2021,Scotland,CasesByDate,273
21/04/2021,Wales,CasesByDate,64
21/04/2021,Northern Ireland,CasesByDate,116
22/04/2021,Northern Ireland,CasesByDate,120
22/04/2021,Scotland,CasesByDate,231
22/04/2021,Wales,CasesByDate,63
22/04/2021,England,CasesByDate,2315
23/04/2021,Scotland,CasesByDate,255
23/04/2021,Wales,CasesByDate,58
23/04/2021,England,CasesByDate,2277
23/04/2021,Northern Ireland,CasesByDate,88
24/04/2021,Northern Ireland,CasesByDate,80
24/04/2021,England,CasesByDate,1804
24/04/2021,Scotland,CasesByDate,177
24/04/2021,Wales,CasesByDate,0
25/04/2021,Wales,CasesByDate,62
25/04/2021,Scotland,CasesByDate,176
25/04/2021,England,CasesByDate,1401
25/04/2021,Northern Ireland,CasesByDate,73
26/04/2021,Northern Ireland,CasesByDate,73
26/04/2021,Scotland,CasesByDate,142
26/04/2021,England,CasesByDate,1752
26/04/2021,Wales,CasesByDate,97
27/04/2021,England,CasesByDate,2410
27/04/2021,Scotland,CasesByDate,133
27/04/2021,Wales,CasesByDate,33
27/04/2021,Northern Ireland,CasesByDate,109
28/04/2021,Northern Ireland,CasesByDate,98
28/04/2021,Wales,CasesByDate,35
28/04/2021,Scotland,CasesByDate,204
28/04/2021,England,CasesByDate,1829
29/04/2021,Scotland,CasesByDate,178
29/04/2021,Wales,CasesByDate,69
29/04/2021,England,CasesByDate,2103
29/04/2021,Northern Ireland,CasesByDate,95
30/04/2021,Northern Ireland,CasesByDate,108
30/04/2021,Wales,CasesByDate,36
30/04/2021,England,CasesByDate,2046
30/04/2021,Scotland,CasesByDate,191
01/05/2021,Scotland,CasesByDate,175
01/05/2021,Wales,CasesByDate,0
01/05/2021,England,CasesByDate,1642
01/05/2021,Northern Ireland,CasesByDate,90
02/05/2021,Northern Ireland,CasesByDate,69
02/05/2021,Wales,CasesByDate,79
02/05/2021,England,CasesByDate,1377
02/05/2021,Scotland,CasesByDate,146
03/05/2021,Wales,CasesByDate,0
03/05/2021,England,CasesByDate,1453
03/05/2021,Scotland,CasesByDate,132
03/05/2021,Northern Ireland,CasesByDate,64
04/05/2021,Northern Ireland,CasesByDate,83
04/05/2021,England,CasesByDate,1659
04/05/2021,Scotland,CasesByDate,139
04/05/2021,Wales,CasesByDate,65
05/05/2021,Scotland,CasesByDate,85
05/05/2021,Wales,CasesByDate,54
05/05/2021,England,CasesByDate,1906
05/05/2021,Northern Ireland,CasesByDate,99
06/05/2021,Northern Ireland,CasesByDate,102
06/05/2021,Scotland,CasesByDate,283
06/05/2021,England,CasesByDate,2194
06/05/2021,Wales,CasesByDate,34
07/05/2021,Wales,CasesByDate,47
07/05/2021,Scotland,CasesByDate,236
07/05/2021,England,CasesByDate,2142
07/05/2021,Northern Ireland,CasesByDate,65
08/05/2021,Northern Ireland,CasesByDate,81
08/05/2021,Wales,CasesByDate,0
08/05/2021,Scotland,CasesByDate,224
08/05/2021,England,CasesByDate,1742
09/05/2021,Scotland,CasesByDate,200
09/05/2021,Wales,CasesByDate,54
09/05/2021,England,CasesByDate,1418
09/05/2021,Northern Ireland,CasesByDate,98
10/05/2021,Northern Ireland,CasesByDate,76
10/05/2021,England,CasesByDate,2009
10/05/2021,Wales,CasesByDate,104
10/05/2021,Scotland,CasesByDate,168
11/05/2021,Scotland,CasesByDate,238
11/05/2021,England,CasesByDate,2117
11/05/2021,Wales,CasesByDate,30
11/05/2021,Northern Ireland,CasesByDate,89
12/05/2021,Northern Ireland,CasesByDate,113
12/05/2021,Scotland,CasesByDate,345
12/05/2021,Wales,CasesByDate,22
12/05/2021,England,CasesByDate,1804
13/05/2021,Wales,CasesByDate,59
13/05/2021,Scotland,CasesByDate,270
13/05/2021,England,CasesByDate,2229
13/05/2021,Northern Ireland,CasesByDate,99
14/05/2021,Northern Ireland,CasesByDate,96
14/05/2021,Wales,CasesByDate,54
14/05/2021,Scotland,CasesByDate,215
14/05/2021,England,CasesByDate,1828
15/05/2021,England,CasesByDate,1614
15/05/2021,Scotland,CasesByDate,413
15/05/2021,Wales,CasesByDate,0
15/05/2021,Northern Ireland,CasesByDate,0
16/05/2021,Northern Ireland,CasesByDate,109
16/05/2021,England,CasesByDate,1471
16/05/2021,Wales,CasesByDate,54
16/05/2021,Scotland,CasesByDate,292
17/05/2021,Wales,CasesByDate,91
17/05/2021,England,CasesByDate,1645
17/05/2021,Scotland,CasesByDate,161
17/05/2021,Northern Ireland,CasesByDate,82
18/05/2021,Northern Ireland,CasesByDate,104
18/05/2021,Scotland,CasesByDate,268
18/05/2021,England,CasesByDate,2008
18/05/2021,Wales,CasesByDate,32
19/05/2021,Scotland,CasesByDate,394
19/05/2021,Wales,CasesByDate,44
19/05/2021,England,CasesByDate,2151
19/05/2021,Northern Ireland,CasesByDate,107
20/05/2021,Northern Ireland,CasesByDate,90
20/05/2021,England,CasesByDate,2307
20/05/2021,Wales,CasesByDate,45
20/05/2021,Scotland,CasesByDate,432
21/05/2021,Wales,CasesByDate,28
21/05/2021,England,CasesByDate,2303
21/05/2021,Scotland,CasesByDate,414
21/05/2021,Northern Ireland,CasesByDate,84
22/05/2021,Northern Ireland,CasesByDate,82
22/05/2021,England,CasesByDate,2242
22/05/2021,Wales,CasesByDate,0
22/05/2021,Scotland,CasesByDate,370
23/05/2021,Wales,CasesByDate,46
23/05/2021,England,CasesByDate,1734
23/05/2021,Scotland,CasesByDate,378
23/05/2021,Northern Ireland,CasesByDate,77
24/05/2021,Northern Ireland,CasesByDate,53
24/05/2021,England,CasesByDate,1972
24/05/2021,Wales,CasesByDate,101
24/05/2021,Scotland,CasesByDate,313
25/05/2021,Scotland,CasesByDate,318
25/05/2021,England,CasesByDate,2081
25/05/2021,Wales,CasesByDate,19
25/05/2021,Northern Ireland,CasesByDate,75
26/05/2021,Northern Ireland,CasesByDate,66
26/05/2021,England,CasesByDate,2540
26/05/2021,Scotland,CasesByDate,546
26/05/2021,Wales,CasesByDate,28
27/05/2021,Scotland,CasesByDate,464
27/05/2021,Wales,CasesByDate,58
27/05/2021,England,CasesByDate,2936
27/05/2021,Northern Ireland,CasesByDate,84
28/05/2021,Northern Ireland,CasesByDate,75
28/05/2021,Scotland,CasesByDate,641
28/05/2021,England,CasesByDate,3434
28/05/2021,Wales,CasesByDate,32
29/05/2021,Scotland,CasesByDate,583
29/05/2021,England,CasesByDate,2747
29/05/2021,Wales,CasesByDate,0
29/05/2021,Northern Ireland,CasesByDate,68
30/05/2021,Wales,CasesByDate,30
30/05/2021,Northern Ireland,CasesByDate,63
30/05/2021,Scotland,CasesByDate,526
30/05/2021,England,CasesByDate,2621
31/05/2021,England,CasesByDate,2854
31/05/2021,Scotland,CasesByDate,490
31/05/2021,Wales,CasesByDate,0
31/05/2021,Northern Ireland,CasesByDate,39
01/06/2021,Northern Ireland,CasesByDate,54
01/06/2021,Wales,CasesByDate,94
01/06/2021,Scotland,CasesByDate,478
01/06/2021,England,CasesByDate,2539
02/06/2021,England,CasesByDate,3486
02/06/2021,Scotland,CasesByDate,677
02/06/2021,Northern Ireland,CasesByDate,84
02/06/2021,Wales,CasesByDate,83
03/06/2021,Northern Ireland,CasesByDate,80
03/06/2021,Wales,CasesByDate,49
03/06/2021,Scotland,CasesByDate,835
03/06/2021,England,CasesByDate,4310
04/06/2021,England,CasesByDate,5102
04/06/2021,Scotland,CasesByDate,992
04/06/2021,Northern Ireland,CasesByDate,73
04/06/2021,Wales,CasesByDate,71
05/06/2021,Wales,CasesByDate,0
05/06/2021,Northern Ireland,CasesByDate,95
05/06/2021,Scotland,CasesByDate,860
